ANO;MÊS;LABORATORIO;PROCEDIMENTO;QTDE EXAMES;;;;;;;
2016;Outubro;LABORATORIO DE ANALISES CLINICAS HEAB;TT (TEMPO DE TROMBINA);2;;;;;;;
2016;Outubro;LABORATORIO DE ANALISES CLINICAS HEAB;TTPA (TEMPO TROMBOPL PARC/E ATIVADO);458;;;;;;;
2016;Outubro;LABORATORIO DE ANALISES CLINICAS HEAB;UREIA;1321;;;;;;;
2016;Outubro;LABORATORIO DE ANALISES CLINICAS HEAB;UREIA URINARIA;1;;;;;;;
2016;Outubro;LABORATORIO DE ANALISES CLINICAS HEAB;VHS-VELOCIDADE DE HEMOSSEDIMENTACAO;111;;;;;;;
2016;Outubro;LABORATORIO DE ANALISES CLINICAS HEAB;VITAMINA B12;91;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;CITOLOGIA DE TZANK (IFD) PARA HERPES;9;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;CITOLOGIA DE TZANK (IFD) PARA PENFIGO;6;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGO (Anti-C3);1;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGO (Anti-IgA);1;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGO (Anti-IgG);13;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGO (PELE NORMAL);0;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGOIDE (Anti-C3);11;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGOIDE (Anti-IgA);1;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGOIDE (Anti-IgG);11;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA SALT SPLIT;0;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;PCR CONTROLE DE EXTRACAO;15;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;PCR PARA DIAGNOSTICO DA LEISHMANIOSE TEGUMENTAR;3;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;PCR PARA DIAGNOSTICO DE HANSENIASE;9;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;PCR PARA DIAGNOSTICO DE MICOBACTERIOSES CUTANEAS;1;;;;;;;
2016;Outubro;LABORATORIO DE DERMATOLOGIA;PCR PARA M. TUBERCULOSIS;2;;;;;;;
2016;Outubro;LABORATORIO DE DROGAS NEURO;ACIDO VALPROICO;97;;;;;;;
2016;Outubro;LABORATORIO DE DROGAS NEURO;CARBAMAZEPINA;59;;;;;;;
2016;Outubro;LABORATORIO DE DROGAS NEURO;DIFENILHIDANTOINA;27;;;;;;;
2016;Outubro;LABORATORIO DE DROGAS NEURO;FENOBARBITAL;57;;;;;;;
2016;Outubro;LABORATORIO DE DROGAS NEURO;VANCOMICINA;132;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;17 OHP -17 ALFA HIDROXI PROGESTERONA;52;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;17 OHP -17 ALFA HIDROXI PROGESTERONA - TESTE DE CORTROSINA;6;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;ACTH - BASAL ( ADRENO CORTICO TROFICO );25;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;ANDROSTENEDIONA;351;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL - TESTE DA CORTROSINA;6;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL - TPE;22;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL BASAL;139;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL SALIVAR;11;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL SALIVAR - TPE;20;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;DHEAS - SULFATO DE HIDRO EPIANDROSTERONA;120;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;EXAMES EXTERNOS - ALDOSTERONA;5;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;FSH ( HORMONIO FOLICULO ESTIMULANTE );173;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;GH - BASAL ( HORMONIO DE CRESCIMENTO );10;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;GH -TPE ( HORMONIO DO CRESCIMENTO );95;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;IGF-I;119;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;LH - HORMONIO LUTEINIZANTE;158;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;OSMOLALIDADE SERICA;23;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;OSMOLALIDADE URINARIA;22;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;PROLACTINA;109;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;RENINA PLASMATICA;27;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;TESTOSTERONA;431;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;25-HIDROXIVITAMINA D;1;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;EXAMES EXTERNOS REALIZADOS FORA DO HC - METABOLISMO;2;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;GTT - GLICEMIA;845;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;HEMOGLOBINA GLICOSILADA;1920;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;INSULINA BASAL;164;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;ITT - GLICEMIA;18;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;PTH - PARATHYROID HORMONE;151;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - OSTEOMETABOLISMO;25-HIDROXIVITAMINA D;403;;;;;;;
2016;Outubro;LABORATORIO DE ENDOCRINOLOGIA - OSTEOMETABOLISMO;PTH - PARATHYROID HORMONE;165;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;5HIAA - AC5 HIDROXI INDOL ACETICO;8;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;ALFA 1 ANTI-TRIPSINA;32;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;ALFA FETO PROTEINA;300;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;ALFA FETO PROTEINA CONFIRMATORIO;2;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;AMONIA SANGUINEA;51;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;CERULOPLASMINA;42;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;CITOLOGIA (LIQUIDO ASCITICO);38;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;CITOLOGIA - LIQUIDO PERITONIAL;1;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;D´XILOSE;3;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;GENE DA HEMOCROMATOSE;38;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;GENOTIPO VIRUS DA HEPATITE C;6;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;HBV DNA (MINISTERIO DA SAUDE);144;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;PH (LIQUIDO ASCITICO);4;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;PH (LIQUIDO PLEURAL);4;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;RNA HCV QUANTITATIVO;396;;;;;;;
2016;Outubro;LABORATORIO DE GASTROENTEROLOGIA;SUDAM III;16;;;;;;;
2016;Outubro;LABORATORIO DE GENETICA;CARIOTIPO COM BANDAMENTO G (C,NOR,G11);45;;;;;;;
2016;Outubro;LABORATORIO DE GENETICA;EXCLUSAO DE MOSAICISMO CROMOSSOMICO;17;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;ACIDO FOLICO SERICO;486;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;BETA 2 MICROGLOBULINA;51;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;BHCG SANGUINEO - DOSAGEM DE BHCG;226;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CA 125;108;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CA 19-9;73;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CAPACITACAO ESPERMATICA;3;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CEA - ANTIGENO CARCINO EMBRINOGENIO;208;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;DOSAGEM DE ESTRADIOL;60;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;DOSAGEM DE PROGESTERONA;13;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;DOSAGEM DE PROLACTINA;111;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;ESPERMOGRAMA;64;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;FERRITINA;685;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;FSH - DOS HORMONIO FOLICULO ESTIMULANTE;133;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;HCG VISUAL - SANGUE/URINA;18;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;LH - DOSAGEM HORMONIO LUTEINIZANTE;37;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;PESQUISA DE MACROPROLACTINA;8;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;PSA  - PESQUISA ANTIGENO PROSTATICO;430;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;PSA LIVRE;116;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;SHBG;5;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;TESTE DE LH-RH;4;;;;;;;
2016;Outubro;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;VITAMINA B-12;537;;;;;;;
2016;Outubro;LABORATORIO DE GLICOSIMETRIA;GLICOSIMETRIA;5929;;;;;;;
2016;Outubro;LABORATORIO DE HLA;CROSS MATCH;3;;;;;;;
2016;Outubro;LABORATORIO DE HLA;HLA - A/B/DR;17;;;;;;;
2016;Outubro;LABORATORIO DE HLA;HLA - B27;1;;;;;;;
2016;Outubro;LABORATORIO DE HLA;PRA - REATIVIDADE CONTRA PAINEL;2;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANA - ANTICORPOS ANTI-NUCLEARES (FAN);354;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANALISE DO LIQUIDO SINOVIAL;2;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANCA - ANTICORPO ANTI-CITOPLASMA NEUTROFILO;278;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANTICORPO ANTI DNA NATIVO;156;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANTICORPO ANTI SCL-70;40;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANTICORPO ANTI-MITOCONDRIA;29;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANTICORPO ANTI-MUSCULO LISO;32;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANTICORPO ANTI-NUCLEOSSOMO IGG;32;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANTICORPO ANTI-SM/RNP;58;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANTICORPOS ANTI-SM;58;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DETECCAO DE PROTEINAS DE BENCE-JONES;1;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE C3/C4;476;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE IMUNOGLOBULINAS - IGA (SANGUE);116;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE IMUNOGLOBULINAS - IGG (SANGUE);128;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE IMUNOGLOBULINAS - IGM (SANGUE);116;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE INIBIDOR DE C1 ESTERASE;9;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE KAPPA;15;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;DOSAGEM DE LAMBDA;15;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;FATOR REUMATOIDE;172;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;IGE TOTAL;297;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;NITRO BLUE TETRAZOLIUM (NBT);8;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA CLÍNICA;PESQUISA DE CRIOGLOBULINAS;31;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA MOLECULAR;CICLOSPORINA  PRÉ TX;23;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA MOLECULAR;CICLOSPORINA PÓS TX;112;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA MOLECULAR;DOSAGEM DE SIROLIMUS;50;;;;;;;
2016;Outubro;LABORATORIO DE IMUNOLOGIA MOLECULAR;DOSAGEM DE TACROLIMUS - FK506;220;;;;;;;
2016;Outubro;LABORATORIO DE LIQUOR;CAMARA DE SEDIMENTACAO NO LCR;65;;;;;;;
2016;Outubro;LABORATORIO DE LIQUOR;LCR - LIQUIDO CEFALORRAQUIDIANO;129;;;;;;;
2016;Outubro;LABORATORIO DE LIQUOR;LCR COM QUIMIOTERAPIA INTRATECAL (MADIT);89;;;;;;;
2016;Outubro;LABORATORIO DE LIQUOR;MANOMETRIA;71;;;;;;;
2016;Outubro;LABORATORIO DE LIQUOR;TINTA DA CHINA;64;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;ANTIBIOGRAMA;119;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA;725;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;COPROCULTURA;50;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;CULTURA PARA ANAEROBIOS;4;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;CULTURA PARA ANAEROBIOS AUTOMATIZADA;30;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL AUTOMATIZADA;113;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL I;449;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL II;61;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;CULTURAS EM GERAL III;88;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;HEMOCULTURA;1253;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;MICOBACTERIAS - BACILOSCOPIA - HANSENIASE;68;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;MICOBACTERIAS - BACILOSCOPIA - TUBERCULOSE;204;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;MICOBACTERIAS - CULTURA;355;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;MICOBACTERIAS - HEMOCULTURA;20;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;MICOLOGIA - CULTURA PARA FUNGOS (MATERIAIS DIVERSOS);202;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;MICOLOGIA - CULTURA PARA FUNGOS (SANGUE);52;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;MICOLOGIA - EXAME DIRETO;90;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;PESQUISA DE CRYPTOSPORIDIUM SP;9;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;PESQUISA DE ISOSPORA BELLI;9;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;PESQUISA VIGILANCIA CCIH;23;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;TB - TESTE RAPIDO MOLECULAR (TRM);2;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;TESTE DE SENSIBILIDADE A ANTIFUNGICOS;42;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;TESTE DE SENSIBILIDADE PARA MYCOBACTERIUM TUBERCULOSIS;12;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA;UROCULTURA;1381;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;ANTIBIOGRAMA;16;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA;305;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;COPROCULTURA;8;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;CULTURAS EM GERAL AUTOMATIZADA;58;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;CULTURAS EM GERAL I;319;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;HEMOCULTURA;440;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;MICOBACTERIAS - BACILOSCOPIA - TUBERCULOSE;74;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE ADENOVIRUS;12;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE CRYPTOSPORIDIUM SP;1;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE ISOSPORA BELLI;1;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA DE ROTAVIRUS;12;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;PESQUISA VIGILANCIA CCIH;39;;;;;;;
2016;Outubro;LABORATORIO DE MICROBIOLOGIA - UE;UROCULTURA;315;;;;;;;
2016;Outubro;LABORATORIO DE NUTRICAO;DOSAGENS DE ACIDOS GRAXOS;5;;;;;;;
2016;Outubro;LABORATORIO DE NUTRICAO;HOMOCISTEINA;62;;;;;;;
2016;Outubro;LABORATORIO DE NUTRICAO;TESTE ERLICH;4;;;;;;;
2016;Outubro;LABORATORIO DE NUTRICAO;TRIAGEM DE ERROS INATOS DO METABOLISMO;8;;;;;;;
2016;Outubro;LABORATORIO DE NUTRICAO;VITAMINA A;173;;;;;;;
2016;Outubro;LABORATORIO DE NUTRICAO;VITAMINA E;174;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;ALDOLASE;21;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;CARIOTIPO COM BANDAMENTO G;4;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;CLORO (SUOR);16;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;COBRE (SANGUE);51;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;DEB-TESTE SENSIBILIDADE AO DIEPOXIBUTANO;3;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;ESTEATOCRITO;27;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;MAGNESIO (SANGUE);1040;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;MAGNESIO (URINA);3;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;PCR PARA DETECCAO DO DNA DO TOXOPLASMA GONDII;7;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;PESQUISA DO DNA DO CITOMEGALOVIRUS PELA PCR;102;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;TESTE DE H2 RESPIRATORIO COM LACTOSE;3;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;XILOSE;8;;;;;;;
2016;Outubro;LABORATORIO DE PEDIATRIA;ZINCO;17;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;AMILASE - LIQUIDOS;33;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;AMILASE - SANGUE;115;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;BILIRRUBINA DIRETA;1008;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;BILIRRUBINA TOTAL;1008;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CALCIO IONICO;2379;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CALCIO TOTAL;312;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CETONURIA;1;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CITOLOGIA - LIQUIDO CEFALORRAQUIDIANO;131;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CITOLOGIA - LIQUIDO PERITONIAL;4;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CITOLOGIA - LIQUIDO PLEURAL OU PERICARDICO;1;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CITOLOGIA DE FLUIDOS;21;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CK-MB - CREATINE PHOSPHOKINASE FRACAO 2;328;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CLORO - LIQUOR;87;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CLORO - SANGUE;960;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CONTAGEM DE PLAQUETAS;768;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CONTAGEM DE PLAQUETAS EM TUBO COM CITRATO DE SODIO OU HEPARINA;5;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;CREATININA;3723;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;GASOMETRIA ARTERIAL;2267;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;GASOMETRIA CAPILAR;1;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;GASOMETRIA VENOSA;1803;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;GLICEMIA;1449;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;GLICOSE - LIQUIDOS;8;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;GLICOSE - LIQUOR;135;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;HB / HT;1487;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;HEMOGLOBINA (HB) - LIQUIDO DE DRENO;1;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;HEMOGRAMA COMPLETO;1442;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;HIV RAPIDO (SOMENTE PARA PARTURIENTES DO 8º ANDAR E ACIDENTES OCUPACIONAIS);30;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;LACTATO - LIQUOR;88;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;LACTATO - SANGUE;2065;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;PH;11;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;PH URINARIO;3;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;POTASSIO;4978;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;PROTEINA - LIQUOR;137;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;SODIO;4978;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;TGO / AST - TRANSAMINASE GLUTAMICA OXALACETICA;912;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;TP (TEMPO DE PROTROMBINA);774;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;TTPA (TEMPO TROMBOPL PARC/E ATIVADO);619;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;UREIA;3779;;;;;;;
2016;Outubro;LABORATORIO DE PLANTÃO;URINA ROTINA;375;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;ANTICORPO ANTI-PEROXIDASE (ANTI-TPO);134;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;ANTICORPO ANTI-TIREOGLOBULINA (ANTI-TG);47;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;T3 TOTAL;147;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;T4 LIVRE;439;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;T4 TOTAL;26;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;TIREOGLOBULINA (TG);49;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL (FENILALANINA + TSH NEO + HB) PAPEL FILTRO;2288;;;;;;;
2016;Outubro;LABORATORIO DE SCREENING;TRIAGEM NEONATAL - 17OH PROGESTERONA CONFIRMATORIO (PAPEL FILTRO);137;;;;;;;
